Unnamed: 0,Make,Model,Price,Year,Kilometer,Fuel Type,Transmission,Owner,Seller Type,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,Base_Model,Power_weight_ratio,power_torque_ratio,estimated_acceleration,torque_to_engine,engine_stress,specific_power,specific_torque,rpm_efficiency,norm_power,norm_torque,performance_index,Brand_Category
1788,2.4,13.2,2980000,2019,92000,0.2,0.2,0.1,0.3,0.3,4795.0,1855.0,1835.0,7.0,80.0,4.6,0.09482288828337875,0.4142857142857143,0.004246284501061571,0.15245009074410162,2.125,63.15789473684211,152.45009074410163,1800.0,0.051176470588235295,0.2625,293.65,0.3
1789,0.2,0.8,5400000,2017,33000,0.2,0.1,0.3,0.3,0.3,4936.0,1868.0,1479.0,4.0,78.0,0.2,0.17647058823529413,0.42096774193548386,0.002851033499643621,0.2071500167056465,2.0,87.20347477447378,207.15001670564652,2000.0,0.06525,0.31,424.6,0.2
1790,1.6,3.8,570000,2017,36000,0.6,0.1,0.1,0.3,0.2,3995.0,1745.0,1500.0,5.0,37.0,1.6,0.05533333333333333,0.7217391304347827,0.01098901098901099,0.0960735171261487,1.5,69.34001670843776,96.0735171261487,2000.0,0.013833333333333333,0.02875,110.8,0.1
1791,1.6,26.4,1044999,2021,24000,0.6,0.2,0.1,0.3,0.2,3995.0,1790.0,1640.0,5.0,48.0,9.4,0.06280487804878049,0.7463768115942029,0.008948545861297539,0.09439124487004104,1.3636363636363635,70.4514363885089,94.39124487004104,1600.0,0.017166666666666667,0.031363636363636364,130.63636363636363,0.1
1792,2.4,15.2,555000,2010,261236,0.6,0.2,0.1,0.3,0.2,4555.0,1770.0,1755.0,8.0,55.0,5.6,0.07749287749287749,0.7472527472527473,0.006779661016949152,0.09109109109109109,2.2857142857142856,68.06806806806807,91.09109109109109,2250.0,0.034,0.104,177.25714285714284,0.3
1793,1.6,26.1,825000,2018,48174,0.2,0.2,0.1,0.3,0.2,3995.0,1790.0,1640.0,5.0,48.0,9.4,0.05426829268292683,0.445,0.008565310492505354,0.16025641025641027,2.2857142857142856,71.31410256410257,160.25641025641025,2250.0,0.02225,0.11428571428571428,156.25714285714287,0.1
1794,1.1,10.0,4950000,2018,38000,0.2,0.1,0.1,0.3,0.1,4600.0,2173.0,1690.0,7.0,65.0,3.2,0.10473372781065089,0.4116279069767442,0.004162330905306972,0.21510755377688845,2.2857142857142856,88.54427213606803,215.10755377688844,2250.0,0.04425,0.24571428571428572,301.0571428571428,0.2
1795,0.1,17.9,2900000,2018,35000,0.2,0.1,0.1,0.3,0.1,4385.0,1831.0,1608.0,5.0,64.0,6.5,0.11442786069651742,0.4842105263157895,0.004291845493562232,0.19308943089430894,2.0,93.4959349593496,193.08943089430895,1750.0,0.052571428571428575,0.21714285714285714,282.4,0.2
1796,2.4,15.9,1789999,2017,49000,0.6,0.1,0.3,0.3,0.3,4735.0,1830.0,1795.0,7.0,65.0,5.6,0.09136490250696379,0.6693877551020408,0.005427408412483039,0.09094283593170008,1.3,60.87602078693393,90.94283593170007,1200.0,0.031538461538461536,0.06125,209.39999999999998,0.3
1797,2.3,20.2,1875000,2021,28000,0.2,0.2,0.1,0.3,0.2,4661.0,1894.0,1786.0,7.0,50.0,7.6,0.0940649496080627,0.48,0.00468384074941452,0.17893660531697342,2.142857142857143,85.88957055214725,178.9366053169734,2000.0,0.0448,0.2,262.22857142857146,0.1
1798,0.2,0.5,4500000,2018,49500,0.2,0.1,0.1,0.3,0.3,4936.0,1868.0,1479.0,5.0,65.0,0.2,0.1271129141311697,0.47,0.004149377593360996,0.20050125313283207,2.2857142857142856,94.23558897243107,200.50125313283206,2250.0,0.047,0.22857142857142856,295.65714285714284,0.2
1799,2.4,13.1,2900000,2017,46000,0.2,0.1,0.1,0.3,0.3,4795.0,1855.0,1835.0,7.0,80.0,4.6,0.09482288828337875,0.38666666666666666,0.00411522633744856,0.16333938294010888,2.125,63.15789473684211,163.3393829401089,1800.0,0.051176470588235295,0.28125,305.65,0.3
1800,1.6,28.5,1245000,2021,7239,0.6,0.2,0.1,0.3,0.2,4445.0,1775.0,1700.0,6.0,45.0,10.5,0.060588235294117644,0.7463768115942029,0.008948545861297539,0.09439124487004104,1.3636363636363635,70.4514363885089,94.39124487004104,1600.0,0.017166666666666667,0.031363636363636364,130.63636363636363,0.1
1801,2.3,24.2,490000,2018,43000,0.2,0.2,0.1,0.3,0.2,3992.0,1677.0,1537.0,5.0,35.0,8.9,0.044892648015614836,0.4928571428571429,0.011527377521613832,0.13371537726838587,2.2222222222222223,65.90257879656161,133.71537726838588,2200.0,0.01725,0.07777777777777778,119.62222222222223,0.1
1802,1.8,1.2,1350000,2014,80000,0.6,0.1,0.4,0.3,0.2,4292.0,1780.0,1433.0,4.0,50.0,0.5,0.08443824145150035,0.605,0.007104795737122558,0.12539184952978055,4.0,75.86206896551724,125.39184952978057,3750.0,0.0242,0.16,192.6,0.2
1803,0.7,25.1,1025000,2019,42000,0.2,0.2,0.1,0.3,0.2,3995.0,1770.0,1605.0,5.0,45.0,9.2,0.05545171339563863,0.40454545454545454,0.008213552361396304,0.15759312320916904,2.6666666666666665,63.75358166189112,157.59312320916908,2500.0,0.02225,0.14666666666666667,168.06666666666666,0.1
1804,1.5,18.5,240000,2013,51500,0.2,0.2,0.3,0.3,0.3,3985.0,1850.0,1880.0,7.0,55.0,6.8,0.05319148936170213,0.4166666666666667,0.007407407407407408,0.1607501674480911,2.34375,66.97923643670461,160.75016744809108,2150.0,0.02666666666666667,0.15,179.4375,0.1
1805,1.6,22.6,700000,2019,11000,0.6,0.2,0.3,0.3,0.2,3840.0,1735.0,1530.0,5.0,37.0,8.4,0.05359477124183006,0.7256637168141593,0.011142061281337047,0.09440267335004177,1.4285714285714286,68.50459482038428,94.40267335004177,1800.0,0.013666666666666667,0.026904761904761904,108.6857142857143,0.1
1806,1.8,14.1,4200000,2017,85000,0.2,0.1,0.1,0.3,0.1,4819.0,2141.0,1796.0,5.0,93.0,5.0,0.11191536748329621,0.402,0.003626473254759746,0.2333177788147457,2.375,93.79374708352778,233.3177788147457,2200.0,0.052894736842105265,0.3125,344.35,0.2
1807,2.5,24.7,360000,2012,80000,0.2,0.2,0.3,0.3,0.2,4385.0,1770.0,1555.0,5.0,50.0,9.1,0.07459807073954984,0.58,0.0072992700729927005,0.13351134846461948,2.2857142857142856,77.4365821094793,133.5113484646195,2250.0,0.029,0.11428571428571428,172.45714285714286,0.3
1808,1.6,2.3,210000,2014,42505,0.6,0.2,0.1,0.3,0.2,3395.0,1490.0,1475.0,5.0,35.0,1.1,0.031864406779661014,0.6811594202898551,0.01904761904761905,0.08668341708542714,1.7142857142857142,59.04522613065326,86.68341708542714,2500.0,0.007833333333333333,0.019714285714285715,72.94285714285714,0.1
1809,2.5,23.4,1500000,2021,31000,0.6,0.1,0.1,0.3,0.2,4221.0,1760.0,1612.0,5.0,50.0,8.6,0.0707196029776675,0.6404494382022472,0.007692307692307693,0.1781781781781782,2.857142857142857,114.11411411411412,178.17817817817817,3250.0,0.0228,0.10171428571428572,168.17142857142858,0.3
1810,0.6,6.9,1060000,2019,12382,0.6,0.2,0.1,0.2,0.2,4440.0,1695.0,1495.0,5.0,40.0,2.4,0.0782608695652174,0.8068965517241379,0.008064516129032258,0.09686038744154976,1.434782608695652,78.1563126252505,96.86038744154976,2000.0,0.017727272727272727,0.03152173913043478,142.54782608695652,0.3
1811,1.6,22.1,459999,2015,55000,0.2,0.2,0.3,0.3,0.2,3995.0,1695.0,1555.0,5.0,42.0,8.4,0.047588424437299034,0.3894736842105263,0.009708737864077669,0.15224358974358973,2.0,59.294871794871796,152.24358974358975,2000.0,0.0185,0.095,140.4,0.1
1812,0.5,10.6,475000,2016,69001,0.6,0.2,0.1,0.3,0.2,3999.0,1765.0,1708.0,5.0,52.0,3.6,0.06440281030444965,0.7857142857142857,0.00851063829787234,0.0933955970647098,1.4318181818181819,73.3822548365577,93.3955970647098,1900.0,0.01746031746031746,0.031818181818181815,136.3181818181818,0.1
1813,1.8,4.4,495000,2008,95200,0.2,0.1,0.1,0.2,0.3,4581.0,1770.0,1447.0,5.0,66.0,1.9,0.11748445058742225,0.4146341463414634,0.004347826086956522,0.1908752327746741,2.2857142857142856,79.14338919925511,190.87523277467412,2250.0,0.0425,0.2342857142857143,288.85714285714283,0.2
1814,1.4,8.0,3300000,2018,17000,0.2,0.1,0.1,0.3,0.2,3821.0,1727.0,1414.0,5.0,44.0,2.7,0.08062234794908062,0.4222222222222222,0.006535947712418301,0.1804812834224599,2.2857142857142856,76.20320855614973,180.48128342245988,2250.0,0.0285,0.15428571428571428,199.25714285714284,0.2
1815,1.8,4.6,2385000,2015,60921,0.6,0.1,0.3,0.3,0.3,4686.0,1810.0,1442.0,5.0,66.0,1.9,0.12552011095700416,0.6033333333333334,0.004744958481613286,0.15067805123053743,4.583333333333333,90.9090909090909,150.67805123053742,4300.0,0.03290909090909091,0.25,274.43333333333334,0.2
1816,1.6,21.8,610000,2017,38674,0.6,0.2,0.1,0.3,0.2,3995.0,1695.0,1555.0,5.0,42.0,8.4,0.05337620578778135,0.7217391304347827,0.01098901098901099,0.0960735171261487,1.5,69.34001670843776,96.0735171261487,2000.0,0.013833333333333333,0.02875,110.8,0.1
1817,0.7,11.7,625000,2018,23000,0.6,0.2,0.1,0.3,0.2,3985.0,1734.0,1505.0,5.0,40.0,3.9,0.05448504983388704,0.7130434782608696,0.0110803324099723,0.0960735171261487,1.5,68.50459482038428,96.0735171261487,2000.0,0.013666666666666667,0.02875,110.19999999999999,0.1
1818,0.7,20.4,1175000,2014,87938,0.2,0.1,0.3,0.3,0.1,4690.0,1880.0,1690.0,7.0,64.0,7.8,0.11479289940828402,0.4439359267734554,0.003925417075564278,0.19872669395179626,2.111111111111111,88.22191905411552,198.72669395179628,2000.0,0.05105263157894737,0.2427777777777778,312.3111111111111,0.1
1819,0.9,7.6,1450000,2018,90000,0.2,0.2,0.1,0.3,0.1,4395.0,1818.0,1640.0,5.0,60.0,2.6,0.10426829268292682,0.48857142857142855,0.004634994206257242,0.17893660531697342,2.142857142857143,87.42331288343559,178.9366053169734,2000.0,0.0456,0.2,264.0285714285714,0.3
1820,1.6,2.6,316000,2019,17491,0.6,0.2,0.1,0.3,0.2,4385.0,1770.0,1555.0,5.0,50.0,1.1,0.07459807073954984,0.58,0.0072992700729927005,0.13351134846461948,2.2857142857142856,77.4365821094793,133.5113484646195,2250.0,0.029,0.11428571428571428,172.45714285714286,0.1
1821,2.4,13.6,1450000,2013,170669,0.2,0.1,0.1,0.3,0.2,4705.0,1840.0,1850.0,7.0,80.0,4.6,0.09243243243243243,0.49854227405247814,0.004672897196261682,0.11502347417840375,2.2857142857142856,57.3440643863179,115.02347417840375,2250.0,0.04275,0.196,262.65714285714284,0.3
1822,0.7,8.8,1748999,2022,2670,0.6,0.1,0.1,0.3,0.2,4300.0,1790.0,1635.0,5.0,50.0,2.9,0.0691131498470948,0.7847222222222222,0.008281573498964804,0.09619238476953908,1.4,75.48430193720775,96.19238476953907,1800.0,0.017936507936507938,0.032,139.4,0.1
1823,0.6,3.3,385000,2013,72567,0.2,0.2,0.1,0.3,0.2,3990.0,1680.0,1505.0,5.0,35.0,1.3,0.06578073089700996,0.495,0.008048289738430584,0.13351134846461948,2.057142857142857,66.08811748998664,133.5113484646195,1850.0,0.0275,0.11428571428571428,159.9714285714286,0.3
1824,1.8,4.9,1898999,2015,47000,0.6,0.1,0.3,0.3,0.2,4630.0,1777.0,1432.0,5.0,50.0,2.0,0.12639664804469275,0.6033333333333334,0.004744958481613286,0.15067805123053743,4.583333333333333,90.9090909090909,150.67805123053742,4300.0,0.03290909090909091,0.25,274.43333333333334,0.2
1825,1.6,5.1,329000,2014,76116,0.6,0.1,0.1,0.3,0.2,3600.0,1600.0,1560.0,5.0,35.0,2.2,0.04294871794871795,0.7444444444444445,0.013745704467353952,0.09018036072144289,1.7142857142857142,67.13426853707415,90.18036072144288,2500.0,0.011166666666666667,0.025714285714285714,93.34285714285713,0.1
1826,1.6,26.6,220000,2012,54000,0.6,0.2,0.1,0.3,0.2,3539.0,1475.0,1700.0,5.0,35.0,9.5,0.04,0.7555555555555555,0.013605442176870748,0.09018036072144289,2.2857142857142856,68.13627254509018,90.18036072144288,2250.0,0.017,0.05142857142857143,99.65714285714284,0.1
1827,2.3,20.1,565000,2014,100472,0.2,0.2,0.1,0.3,0.2,4810.0,1918.0,1925.0,7.0,65.0,7.6,0.046753246753246755,0.47368421052631576,0.008695652173913044,0.09753593429158111,2.2857142857142856,46.20123203285421,97.53593429158111,2250.0,0.0225,0.10857142857142857,152.85714285714286,0.1
1828,0.1,1.9,3400000,2018,51000,0.2,0.1,0.1,0.3,0.2,4933.0,1874.0,1455.0,5.0,75.0,0.8,0.13058419243986255,0.475,0.004123711340206186,0.2032520325203252,2.1714285714285713,96.54471544715447,203.2520325203252,2050.0,0.05,0.22857142857142856,295.7142857142857,0.2
1829,0.7,14.7,390000,2014,46000,0.6,0.2,0.1,0.3,0.2,3765.0,1660.0,1520.0,5.0,43.0,5.3,0.053289473684210525,0.7105263157894737,0.011204481792717087,0.09523809523809523,1.5,67.66917293233082,95.23809523809523,2000.0,0.0135,0.0285,109.2,0.1
1830,0.7,14.9,335000,2016,64000,0.2,0.2,0.3,0.3,0.2,3765.0,1660.0,1520.0,5.0,43.0,5.3,0.04868421052631579,0.3894736842105263,0.009708737864077669,0.16020236087689713,2.2857142857142856,62.394603709949415,160.20236087689713,2250.0,0.0185,0.10857142857142857,143.25714285714287,0.1
1831,1.8,4.8,2825000,2018,23000,0.2,0.1,0.1,0.3,0.2,4630.0,1777.0,1432.0,5.0,50.0,2.0,0.0935754189944134,0.44666666666666666,0.005698005698005698,0.1399906672888474,2.25,62.52916472235185,139.99066728884742,2000.0,0.03722222222222222,0.1875,222.89999999999998,0.2
1832,0.7,11.3,725000,2017,36597,0.6,0.2,0.3,0.3,0.2,3985.0,1734.0,1505.0,5.0,45.0,3.9,0.05448504983388704,0.7130434782608696,0.0110803324099723,0.0960735171261487,1.5,68.50459482038428,96.0735171261487,2000.0,0.013666666666666667,0.02875,110.19999999999999,0.1
1833,0.7,8.4,1095000,2017,39000,0.6,0.1,0.3,0.3,0.2,4270.0,1780.0,1630.0,5.0,60.0,2.9,0.07484662576687116,0.7922077922077922,0.007692307692307693,0.09679446888749214,1.3195876288659794,76.68133249528599,96.79446888749214,1550.0,0.0190625,0.03175257731958763,147.99587628865982,0.1
1834,2.3,24.0,400000,2018,91460,0.6,0.2,0.1,0.3,0.2,3746.0,1647.0,1535.0,5.0,35.0,8.8,0.05472312703583062,0.7368421052631579,0.01092896174863388,0.0950792326939116,1.7142857142857142,70.05838198498749,95.07923269391159,2500.0,0.014,0.03257142857142857,113.14285714285714,0.1
1835,1.6,22.8,295000,2011,87230,0.2,0.2,0.1,0.3,0.2,3760.0,1690.0,1530.0,5.0,43.0,8.4,0.049019607843137254,0.39473684210526316,0.00963855421686747,0.15224358974358973,2.2857142857142856,60.09615384615385,152.24358974358975,2250.0,0.01875,0.10857142857142857,143.85714285714286,0.1
1836,2.2,16.4,1989999,2018,103000,0.2,0.1,0.1,0.3,0.2,4697.0,1882.0,1665.0,7.0,63.0,5.9,0.06966966966966967,0.58,0.0072992700729927005,0.13351134846461948,2.2857142857142856,77.4365821094793,133.5113484646195,2250.0,0.029,0.11428571428571428,172.45714285714286,0.3
1837,1.8,14.2,5000000,2016,61000,0.2,0.1,0.1,0.3,0.1,4819.0,2141.0,1796.0,5.0,93.0,5.0,0.14198218262806236,0.4112903225806452,0.002888086642599278,0.20756611985269502,2.125,85.36993639102778,207.566119852695,1800.0,0.075,0.3875,422.25,0.2
1838,1.6,5.5,475000,2019,25000,0.6,0.2,0.1,0.3,0.2,3695.0,1600.0,1560.0,5.0,35.0,2.2,0.04294871794871795,0.7444444444444445,0.013745704467353952,0.09018036072144289,1.7142857142857142,67.13426853707415,90.18036072144288,2500.0,0.011166666666666667,0.025714285714285714,93.34285714285713,0.1
1839,0.2,27.8,4175000,2016,27011,0.2,0.1,0.3,0.3,0.1,4886.0,1938.0,1762.0,7.0,50.0,9.9,0.14642451759364358,0.4607142857142857,0.0029985007496251873,0.18710324089542266,2.6666666666666665,86.20113598396259,187.10324089542266,2500.0,0.0645,0.37333333333333335,405.46666666666664,0.2
1840,2.4,15.3,1900000,2019,71000,0.2,0.2,0.1,0.3,0.3,4735.0,1830.0,1795.0,8.0,55.0,5.6,0.08245125348189415,0.4314868804664723,0.005082592121982211,0.1433347262849979,2.4285714285714284,61.84705390722942,143.3347262849979,2000.0,0.04352941176470588,0.245,250.28571428571428,0.3
1841,2.3,2.9,575000,2020,40000,0.6,0.2,0.1,0.3,0.2,3990.0,1755.0,1523.0,5.0,37.0,1.2,0.05581089954038083,0.7522123893805309,0.010869565217391304,0.09424520433694746,1.8181818181818181,70.89241034195162,94.24520433694745,2700.0,0.014166666666666666,0.03424242424242424,114.38181818181818,0.1
1842,2.5,17.4,375000,2012,78000,0.2,0.2,0.4,0.3,0.2,4385.0,1770.0,1555.0,5.0,50.0,6.4,0.07459807073954984,0.58,0.0072992700729927005,0.13351134846461948,2.2857142857142856,77.4365821094793,133.5113484646195,2250.0,0.029,0.11428571428571428,172.45714285714286,0.3
1843,1.6,22.5,301000,2011,28513,0.6,0.2,0.1,0.3,0.2,3850.0,1695.0,1530.0,5.0,42.0,8.4,0.05555555555555555,0.7456140350877193,0.01084010840108401,0.09523809523809523,1.5,71.0108604845447,95.23809523809523,2000.0,0.014166666666666666,0.0285,111.6,0.1
1844,0.1,18.1,825000,2009,63300,0.2,0.1,0.1,0.3,0.2,4628.0,1879.0,1651.0,5.0,75.0,6.6,0.145366444579043,0.48,0.003278688524590164,0.16852039096730703,2.2857142857142856,80.88978766430738,168.52039096730704,2250.0,0.06,0.2857142857142857,366.85714285714283,0.2
1845,0.2,27.2,4500000,2022,17000,0.2,0.1,0.1,0.3,0.3,4454.0,2044.0,1545.0,5.0,63.0,9.7,0.11909385113268608,0.5257142857142857,0.004434589800443459,0.17543859649122806,2.2857142857142856,92.23057644110276,175.43859649122805,2250.0,0.046,0.2,273.2571428571428,0.2
1846,1.6,26.9,390000,2018,66794,0.6,0.2,0.1,0.3,0.2,3599.0,1495.0,1700.0,5.0,35.0,9.5,0.039411764705882354,0.7444444444444445,0.013745704467353952,0.09018036072144289,1.7714285714285714,67.13426853707415,90.18036072144288,2700.0,0.010806451612903226,0.025714285714285714,93.91428571428571,0.1
1847,1.6,23.2,465000,2014,25704,0.6,0.2,0.1,0.3,0.2,3850.0,1695.0,1530.0,5.0,42.0,8.4,0.05555555555555555,0.7456140350877193,0.01084010840108401,0.09523809523809523,1.5,71.0108604845447,95.23809523809523,2000.0,0.014166666666666666,0.0285,111.6,0.1
1848,0.7,30.0,220000,2009,126535,0.6,0.2,0.1,0.3,0.2,3565.0,1595.0,1550.0,5.0,35.0,11.1,0.05161290322580645,0.7207207207207207,0.011396011396011397,0.09273182957393483,2.2857142857142856,66.83375104427736,92.73182957393483,2250.0,0.02,0.06342857142857143,115.25714285714287,0.1
1849,0.7,25.7,525000,2014,64000,0.2,0.2,0.3,0.3,0.2,4370.0,1700.0,1475.0,5.0,43.0,9.3,0.08542372881355932,0.4846153846153846,0.006269592476489028,0.16434892541087232,2.1052631578947367,79.64601769911503,164.3489254108723,2100.0,0.0315,0.1368421052631579,200.65263157894736,0.1
1850,2.6,28.1,4400000,2020,16519,0.6,0.1,0.1,0.2,0.2,4425.0,1863.0,1652.0,5.0,54.0,10.1,0.11319612590799032,0.6233333333333333,0.004645760743321719,0.15236160487557135,3.8461538461538463,94.97206703910614,152.36160487557135,3700.0,0.0374,0.23076923076923078,270.66153846153844,0.1
1851,0.6,3.2,425000,2013,79500,0.2,0.2,0.1,0.3,0.2,3990.0,1680.0,1505.0,5.0,35.0,1.3,0.06578073089700996,0.495,0.008048289738430584,0.13351134846461948,2.057142857142857,66.08811748998664,133.5113484646195,1850.0,0.0275,0.11428571428571428,159.9714285714286,0.3
1852,1.6,19.7,640000,2017,63000,0.2,0.2,0.1,0.3,0.2,4300.0,1765.0,1590.0,5.0,48.0,7.4,0.07421383647798742,0.36875,0.005934718100890208,0.2002503128911139,2.142857142857143,73.84230287859825,200.25031289111388,2000.0,0.031466666666666664,0.18285714285714286,220.22857142857143,0.1
1853,0.7,26.0,975000,2018,53300,0.6,0.1,0.1,0.3,0.2,4440.0,1729.0,1475.0,5.0,45.0,9.3,0.08203389830508474,0.8013245033112583,0.007782101167315175,0.09490886235072282,1.3195876288659794,76.05279698302954,94.90886235072281,1550.0,0.01890625,0.0311340206185567,146.1958762886598,0.1
1854,1.5,29.3,1115000,2018,58590,0.2,0.2,0.1,0.3,0.2,4585.0,1890.0,1785.0,7.0,70.0,10.7,0.08571428571428572,0.425,0.004884004884004884,0.16521340064249657,2.142857142857143,70.21569527306104,165.21340064249657,2000.0,0.0408,0.2057142857142857,257.22857142857146,0.1
1855,0.7,29.7,170000,2009,135797,0.6,0.2,0.3,0.3,0.2,3565.0,1595.0,1550.0,5.0,35.0,11.1,0.043225806451612905,0.6767676767676768,0.013333333333333334,0.09116022099447514,2.2857142857142856,61.69429097605893,91.16022099447513,2250.0,0.01675,0.05657142857142857,102.65714285714284,0.1
1856,0.6,7.3,875000,2018,50000,0.6,0.2,0.1,0.3,0.2,4440.0,1695.0,1495.0,5.0,40.0,2.4,0.0782608695652174,0.8068965517241379,0.008064516129032258,0.09686038744154976,1.434782608695652,78.1563126252505,96.86038744154976,2000.0,0.017727272727272727,0.03152173913043478,142.54782608695652,0.3
1857,0.1,18.3,2600000,2015,46000,0.2,0.1,0.1,0.3,0.1,5089.0,1983.0,1737.0,7.0,100.0,6.7,0.13874496257915947,0.4381818181818182,0.003142183817753339,0.18537243006403775,2.1714285714285713,81.226828446242,185.37243006403773,2050.0,0.06342105263157895,0.3142857142857143,386.31428571428575,0.2
1858,0.7,11.5,525000,2015,68766,0.6,0.2,0.1,0.3,0.2,3985.0,1734.0,1505.0,5.0,45.0,3.9,0.05448504983388704,0.7130434782608696,0.0110803324099723,0.0960735171261487,1.5,68.50459482038428,96.0735171261487,2000.0,0.013666666666666667,0.02875,110.19999999999999,0.1
1859,0.2,0.1,2950000,2018,75000,0.2,0.1,0.1,0.3,0.3,4633.0,1811.0,1429.0,5.0,57.0,0.1,0.13156053184044786,0.47,0.004149377593360996,0.20050125313283207,2.2857142857142856,94.23558897243107,200.50125313283206,2250.0,0.047,0.22857142857142856,295.65714285714284,0.2
1860,1.6,6.2,540000,2015,38000,0.6,0.2,0.1,0.3,0.2,4490.0,1730.0,1485.0,5.0,43.0,2.3,0.06127946127946128,0.7,0.009925558312655087,0.09468317552804079,1.5,66.27822286962855,94.68317552804079,2000.0,0.015166666666666667,0.0325,121.6,0.1
1861,0.7,8.7,1750000,2022,23000,0.6,0.1,0.1,0.3,0.2,4300.0,1790.0,1635.0,5.0,50.0,2.9,0.08440366972477065,0.5702479338842975,0.006097560975609756,0.17886178861788618,4.0,101.99556541019956,178.8617886178862,4500.0,0.023,0.16133333333333333,219.60000000000002,0.1
1862,1.8,5.0,6975000,2020,15200,0.2,0.1,0.1,0.3,0.3,4988.0,1890.0,1435.0,5.0,66.0,2.1,0.16794425087108014,0.482,0.003270645952575634,0.2564102564102564,2.625,123.58974358974359,256.4102564102564,2600.0,0.05738095238095238,0.3125,370.85,0.2
1863,1.6,27.0,579000,2019,50860,0.6,0.2,0.1,0.3,0.2,3655.0,1620.0,1675.0,5.0,32.0,9.5,0.04895522388059702,0.7256637168141593,0.011142061281337047,0.09440267335004177,1.4285714285714286,68.50459482038428,94.40267335004177,1800.0,0.013666666666666667,0.026904761904761904,108.6857142857143,0.1
1864,2.0,16.7,375000,2019,55000,0.6,0.2,0.1,0.3,0.2,3679.0,1579.0,1478.0,5.0,28.0,6.0,0.03585926928281461,0.7361111111111112,0.017316017316017316,0.09011264080100125,1.2945736434108528,66.33291614518147,90.11264080100125,1292.0,0.009334272631208172,0.016415868673050615,73.54573643410852,0.1
1865,0.6,3.4,869000,2021,8700,0.6,0.1,0.1,0.3,0.2,3995.0,1695.0,1501.0,5.0,35.0,1.3,0.059293804130579615,0.8090909090909091,0.010610079575596816,0.09174311926605505,1.25,74.22852376980816,91.74311926605505,1200.0,0.014833333333333334,0.022916666666666665,109.9,0.3
1866,1.6,22.5,440000,2016,53807,0.6,0.2,0.1,0.3,0.2,3850.0,1695.0,1530.0,5.0,42.0,8.4,0.0542483660130719,0.7217391304347827,0.01098901098901099,0.0960735171261487,1.5,69.34001670843776,96.0735171261487,2000.0,0.013833333333333333,0.02875,110.8,0.1
1867,1.6,26.5,365000,2014,75693,0.1,0.2,0.3,0.3,0.2,3599.0,1495.0,1700.0,5.0,35.0,9.5,0.03411764705882353,0.7532467532467533,0.01593625498007968,0.07715430861723446,1.7714285714285714,58.11623246492986,77.15430861723446,2700.0,0.00935483870967742,0.022,83.31428571428572,0.1
1868,2.5,24.6,775000,2017,60500,0.6,0.1,0.1,0.3,0.2,4390.0,1699.0,1467.0,5.0,55.0,9.1,0.07021131561008861,0.5885714285714285,0.008264462809917356,0.14619883040935672,3.3333333333333335,86.04845446950709,146.19883040935673,3500.0,0.0206,0.11666666666666667,165.13333333333335,0.3
1869,0.7,29.9,350000,2011,21000,0.6,0.2,0.1,0.3,0.2,3585.0,1595.0,1550.0,5.0,35.0,11.1,0.05096774193548387,0.7005912458019952,0.011436351415062648,0.09420375939849623,1.5,65.99832915622389,94.20375939849623,2000.0,0.013166666666666667,0.028190475,107.50476,0.1
1870,1.6,5.9,725000,2016,57000,0.2,0.2,0.1,0.3,0.2,4490.0,1730.0,1485.0,5.0,43.0,2.3,0.059932659932659935,0.445,0.008565310492505354,0.16025641025641027,2.2857142857142856,71.31410256410257,160.25641025641025,2250.0,0.02225,0.11428571428571428,156.25714285714287,0.1
1871,0.7,30.2,395000,2016,28000,0.6,0.2,0.1,0.3,0.2,3585.0,1595.0,1550.0,5.0,35.0,11.1,0.05096774193548387,0.7005912458019952,0.011436351415062648,0.09420375939849623,1.5,65.99832915622389,94.20375939849623,2000.0,0.013166666666666667,0.028190475,107.50476,0.1
1872,0.1,18.0,2175000,2015,152000,0.2,0.1,0.1,0.3,0.1,4629.0,1898.0,1653.0,5.0,75.0,6.6,0.10526315789473684,0.45789473684210524,0.004434589800443459,0.19308943089430894,2.4,88.41463414634147,193.08943089430895,2450.0,0.041428571428571426,0.21714285714285714,280.4,0.2
1873,1.6,9.7,685000,2018,92000,0.2,0.1,0.1,0.3,0.2,3995.0,1735.0,1515.0,5.0,37.0,3.1,0.04884488448844884,0.3894736842105263,0.009708737864077669,0.15224358974358973,2.0,59.294871794871796,152.24358974358975,2000.0,0.0185,0.095,140.4,0.1
1874,2.0,10.3,890000,2020,23500,0.6,0.2,0.1,0.3,0.2,4360.0,1822.0,1695.0,5.0,50.0,3.3,0.061946902654867256,0.7394366197183099,0.0087527352297593,0.09479305740987984,1.4,70.09345794392523,94.79305740987984,1600.0,0.01875,0.0355,133.8,0.1
1875,0.8,28.3,2700000,2018,45545,0.2,0.1,0.3,0.3,0.3,4795.0,1967.0,1416.0,5.0,56.0,10.3,0.125,0.4116279069767442,0.004162330905306972,0.21510755377688845,2.2857142857142856,88.54427213606803,215.10755377688844,2250.0,0.04425,0.24571428571428572,301.0571428571428,0.2
1876,2.2,17.1,1390000,2017,56000,0.6,0.1,0.1,0.3,0.2,4670.0,1814.0,1476.0,5.0,50.0,6.3,0.11991869918699187,0.708,0.005121638924455826,0.13904338153503892,4.08,98.44271412680756,139.04338153503892,3850.0,0.03470588235294118,0.2,247.0,0.3
